 m                 A               h                 u                  v
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN   0.0000000000000000        0.0000000000000000     
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
                       NaN   1.0000000000000000                            NaN                       NaN                       NaN
